artist,name,country,gender,genere,year
92a42e82-b36f-4308-82c1-68bad2e03c89,Third Eye Blind,US,,,1993
b004d3c7-5402-4034-be67-13eeccc7b1af,Felix da Housecat,US,Male,,1971
e54e065f-0ce6-4779-9a9a-afd7b997471f,Less Than Jake,US,,,1992
2449300a-6ca7-45da-8102-22789d256475,Kamelot,,,Power/progressive metal band from Tampa, Florida, USA,1991
fad8967c-a327-4af5-a64a-d4de66ece652,Celldweller,US,Male,,1963
50549203-9602-451c-b49f-ff031ba8635c,Dashboard Confessional,US,,,1999
0efe858c-89e5-4e47-906a-356fa953fd6e,Editors,GB,,,2004
4dbf5678-7a31-406a-abbe-232f8ac2cd63,Bryan Adams,CA,Male,,1959
40a5a225-3279-4d48-bca2-6059ed11b4fc,Cute Is What We Aim For,US,,,2005
7928481f-848e-4551-b658-472c0aaf0c85,Die Fantastischen Vier,DE,,,1989
92e634a7-6023-4be8-be15-ebba822f5b34,Maxïmo Park,GB,,,2000
190e78ac-8f44-4bf1-a4ff-95ed9376ad9e,Motion City Soundtrack,US,,Minnesota pop punk band,1997
bdacc37b-8633-4bf8-9dd5-4662ee651aec,Slayer,US,,US thrash metal band,1981
985c709c-7771-4de3-9024-7bda29ebe3f9,Norah Jones,US,Female,,1979
83d8a06a-4145-444a-b4ae-49e1e986206f,The Birthday Massacre,CA,,,1999
5a797e16-f69a-4957-820f-1152ec19d236,Pelican,US,,,2001
d5a7104a-aad6-4827-8ef5-680041ae80a8,Herman Dune,FR,,,1999
d87e52c5-bb8d-4da8-b941-9f4928627dc8,ABBA,SE,,,1972
437a0e49-c6ae-42f6-a6c1-84f25ed366bc,Bon Iver,US,,,2006
fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,US,Female,,1980
d8915e13-d67a-4aa0-9c0b-1f126af951af,Hot Chip,GB,,,2000
3f5be744-e867-42fb-8913-5fd69e4099b5,Chicago,US,,American pop rock/jazz fusion band,1967
d530dbf9-69b1-404f-98f2-0431104f5a1e,Bullet for My Valentine,GB,,,2003
86e736b4-93e2-40ff-9e1c-fb7c63fef5f6,Barenaked Ladies,CA,,,1988
adc68a50-38ee-456d-927e-715cbf74c0d5,Nile,US,,American technical death metal band,1993
fc61dd75-880b-44ba-9ba9-c7b643d33413,Prefuse 73,,,,
8a338e06-d182-46f2-bd16-30a09bc840ba,Elvis Costello,GB,Male,,1954
03172286-f7ed-4864-a4db-459cd5ca9790,Ciara,,Female,,1985
b267ca80-034e-4dc1-9ed4-ec45f1fed41d,Good Charlotte,US,,,1996
214d84a5-e9e5-4432-af95-8c84da7ba4c0,Beth Orton,,Female,,1970
959cf5bf-ee29-4af6-a85a-0b480181d988,Everything but the Girl,GB,,,1981
4e024037-14b7-4aea-99ad-c6ace63b9620,Madvillain,US,,,2002
c1e98e4a-4628-4c89-a7a6-0e0171600b05,Minus the Bear,US,,,2001
6aa40207-fec8-43a7-991d-b872a42def05,Amy Macdonald,GB,Female,,1987
9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Tribe Called Quest,US,,,1985
ebd2ac91-6249-4e4b-bde1-353a424138c9,Eve 6,US,,,1995
e105c272-b5d7-4135-82ef-d60bded54345,The Wombats,GB,,,2003
9c1ff574-2ae4-4fea-881f-83293d0d5881,…And You Will Know Us by the Trail of Dead,US,,,1994
db612997-f11e-424d-8b41-cf410a433656,Asian Dub Foundation,GB,,,1993
fa927f59-d443-418a-b741-e557208aaf09,Mew,DK,,Danish indie rock/shoegaze band,1995
14962b84-c46a-490b-b6a0-ee69c78b2291,Finntroll,FI,,,1997
9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,Wilco,US,,,1994
da785f6e-86e2-4efa-aca6-6c3cbd15d91c,Glasvegas,GB,,,2005
38c5cdab-5d6d-43d1-85b0-dac41bde186e,Blind Melon,US,,,1988
9bf79f68-c064-44a1-8c2c-5764f1d7c016,,,,,
0688add2-c282-4ee2-ba61-223ffdb3c201,Bauhaus,GB,,UK gothic rock band,1978
bc1c8f3f-6f36-4086-a470-87ed813dd429,Alexisonfire,CA,,,2001
8d3ee4ba-be21-470c-bb7c-4c124c3eb989,The Fall of Troy,US,,Progressive hardcore rock,2002
0a41f86c-ced1-44e0-95a2-5c8b2368ab1d,Powerman 5000,US,,,1989
31095622-5a1e-4f22-8ad1-b08eb6255f37,Ted Leo and the Pharmacists,US,,,1999
31bea673-d23a-4889-8da1-7cb040863268,Kelly Rowland,US,Female,,1981
10b7cfe3-a99b-49b3-91ed-b0efb7b32371,Turmion Kätilöt,,,,2003
90cc2464-234e-4da0-b39b-576f36e633bc,Antony and the Johnsons,GB,,,1995
42884e27-dfb8-453d-990f-2ffd90bc2d1a,Refused,SE,,,1992
0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,Mystery Jets,GB,,,2004
7364dea6-ca9a-48e3-be01-b44ad0d19897,a-ha,NO,,,1983
d24c555c-318d-4fa3-bcf9-a250475cf0af,Hey,PL,,,1992
2996c6a2-215d-4f78-aed6-81a130b04816,Prodigy,US,Male,Member of the New York rap group Mobb Deep,1974
012e3432-71d3-4317-9ce5-b60cb6cdc38f,The Rasmus,FI,,Finnish rock band,1994
ae1b47d5-5128-431c-9d30-e08fd90e0767,Coheed and Cambria,US,,,2001
18c2200e-0acf-4ef9-95c9-ff797a23214b,Billie the Vision & The Dancers,SE,,,2004
c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,GB,Male,,1951
66c662b6-6e2f-4930-8610-912e24c63ed1,AC/DC,AU,,Australian hard rock band,1973
41f4d85a-0bd7-4602-a3e3-8c47f36efb0a,Accept,DE,,,1976
e4d05411-9a3d-452e-8b0e-a55b86b7cf85,IAMX,DE,Male,,
e9c97fdb-9fa0-4955-9a6c-1c43e1ac3f64,Mates of State,US,,,1997
f3d8c154-208d-4efa-b52d-7e9f16adcdae,喜多郎,JP,Male,,1953
0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Roger Waters,GB,Male,,1943
c6122fee-089f-41c4-a34f-e5f7e5607b05,Twisted Sister,US,,,1972
9d4c4835-c71a-4647-a4fc-263e26832cd0,Grandaddy,US,,,1992
8d5291bc-e960-428a-9004-b5ab9c171dd2,Kalmah,FI,,,1998
503877b0-4e1b-452b-851c-5e3f478d3714,The Pipettes,GB,,,2003
ad61e25e-5516-41e1-b60d-744e8220986e,Shiny Toy Guns,US,,,2003
d624df22-b03d-4746-ac28-a4bd72aeec26,Chimaira,US,,,1998
4a60824c-be84-44c5-8632-c0c2b2ff145f,The Haunted,SE,,Swedish thrash metal band,1996
7bf1f441-ccf1-4258-9797-07c8d16eb44c,Paul Oakenfold,GB,Male,,1963
3a54bffa-2314-44a2-927b-60144119c780,N.W.A,US,,,1986
f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,Caetano Veloso,,Male,,1942
ac15222f-fb8a-4d2b-b4da-bde1c19f0a9f,Savatage,US,,,1983
329f95db-f02e-40bf-a5f7-0dea11529ce3,Enter Shikari,GB,,,2003
d5cc67b8-1cc4-453b-96e8-44487acdebea,Beach House,US,,,2004
7f2a8098-50e3-451c-8696-c5d9f64f4762,Wire,GB,,UK rock band,1976
078a9376-3c04-4280-b7d7-b20e158f345d,A Perfect Circle,US,,,1999
fabb37f8-eb2a-4cc1-a72a-b56935bbb72d,Three Days Grace,CA,,,1997
fd1baeb3-0ee9-4838-b4c7-615c78d68d10,The Veronicas,AU,,,2004
c163f6f1-84c0-48fa-81c5-8129739b6c3c,Voxtrot,US,,,2003
1f9df192-a621-4f54-8850-2c5373b7eac9,Ludwig van Beethoven,DE,Male,,1770
8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,Limp Bizkit,US,,,1994
d2299099-e617-46dd-b013-ba0b4c72bc63,Fabolous,US,Male,,1977
74171cb6-1ff8-42bd-be8a-96660c22e3e0,The Sea and Cake,US,,,1994
44a7f7d5-79df-4f44-8f5e-02dfc0626904,Gipsy Kings,FR,,,1987
94dbfe2e-ca48-4e08-a5a8-e1e74136c63d,Method Man,US,Male,,1971
c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,Blue Öyster Cult,US,,,1967
b8549efe-f4fd-4dc0-8ef1-226e9c400233,The Monkees,US,,,1966
d1353a0c-26fb-4318-a116-defde9c7c9ad,Dido,GB,Female,English singer-songwriter,1971
5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,Sonic Youth,US,,,1981
c3171463-d55c-4140-ad06-dbdac29c508c,山岡晃,JP,Male,,1968
6830e150-6233-4255-ab97-6e2e38759637,The Moldy Peaches,US,,,1999
023d64c9-93db-4a20-8c5c-2efa1a53481a,Josh Rouse,US,Male,,1972
5a092e7c-faa9-45d0-88c6-052205804e6c,Andrés Calamaro,AR,Male,,1961
af8e4cc5-ef54-458d-a194-7b210acf638f,Cannibal Corpse,,,,1988
55441123-89a2-49ab-ae3f-df7a3e86835a,Maná,MX,,Mexican rock group,1986
1f8e4ffd-b81b-4d10-91f4-461585bf9d16,Midnight Juggernauts,AU,,,2004
f81f19b9-c76e-43ac-8656-bb56071785fb,Marisa Monte,BR,Female,,1967
d8661c02-f423-4d72-8044-40ff05daf7a1,Gang of Four,GB,,,1977
593f8594-83ad-4df4-a9b8-e4d225f55440,Saves the Day,US,,,1997
7b52603c-a84c-4a76-8dc8-899bb4dd9fa7,Digitalism,DE,,,2004
144ef525-85e9-40c3-8335-02c32d0861f3,John Mayer,US,Male,US singer-songwriter,1977
4b0be624-6b87-47e8-bbf0-588a2c6c0439,J.J. Cale,US,Male,,1938
8448783d-a68c-490f-b5c5-4a6364ef5537,The Early November,US,,,1999
0d4bc6e5-2a3e-4fdf-8bbf-59ad0bc374d7,Lamb,GB,,electronica,1996
d8d1b067-78bb-4db7-8f91-db2ff9a83ee5,Soilwork,SE,,,1995
3b3531c4-cd2d-4df0-897c-a2e29b8341fc,The Magic Numbers,GB,,,2002
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,GB,Male,,1984
abd506e1-6f2b-4d6f-b937-92c267f6f88b,Journey,US,,American rock band,1973
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,US,Female,USA singer & actress,1969
19516266-e5d9-4774-b749-812bb76a6559,(həd) p.e.,US,,,1994
d048022b-8e7a-48b4-be28-638922556639,Heather Nova,BM,Female,,1967
6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d,Rogue Wave,US,,,2002
dbb3b771-ae77-4381-b61c-758b5b7898ec,Death,US,,the death metal band of Chuck Schuldiner,1984
6b966946-5274-4e3d-aabb-7563814d805f,After Forever,NL,,,1995
a0955511-1324-4e9b-834f-e1e140502850,Monster Magnet,US,,,1989
0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5,Roy Orbison,US,Male,,1936
89ad4ac3-39f7-470e-963a-56509c546377,Various Artists,,,add compilations to this artist,
ca39d50f-9885-420e-88d6-9c3f64038773,Everlast,US,Male,,1969
5fcd6db8-979c-42e3-99a6-fd8302f82a9d,Sirenia,NO,,,2001
b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f,Wolf Parade,CA,,,2003
4f9675d2-f6d5-486c-9b26-33dcca998500,Fergie,GB,Male,hardhouse/techno DJ,1979
9478e346-7c52-4780-9555-3d1577f0b905,Me First and the Gimme Gimmes,US,,,1995
a344d1d3-bc5e-4a59-95f1-814999d009ac,Alizée,FR,Female,,1984
a505bb48-ad65-4af4-ae47-29149715bff9,Thievery Corporation,US,,,1995
fa31e7d4-a03a-4110-98fc-f8826e95ec25,Converge,US,,,1990
2adb429d-e39c-467b-b175-3f40440ff630,Funki Porcini,,Male,,
23eeaeaf-423d-4859-8c91-2175ece74287,Five for Fighting,US,Male,,1965
1d543e07-d0d2-4834-a8db-d65c50c2a856,Dolly Parton,US,Female,,1946
38c7a3b2-17fb-4166-b964-4e445d69efdd,India.Arie,US,Female,,1976
03cfb17e-9d4a-462c-88ee-1fa348bc3a0d,The Rifles,GB,,,2004
2ecbc483-dee4-442f-8ce7-f3ab31c73f87,Avantasia,DE,,,2000
a16371b9-7d36-497a-a9d4-42b0a0440c5e,Slowdive,GB,,,1989
32cfbaf8-87aa-466b-9c1a-331ad9075ea2,Daniel Powter,CA,Male,,1971
de11b037-d880-40e0-8901-0397c768c457,Eagles of Death Metal,US,,,1998
611700cf-27f0-4dc9-ae80-c513a767853e,Michael Bublé,CA,Male,,1975
9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b,Mandy Moore,US,Female,,1984
4c56405d-ba8e-4283-99c3-1dc95bdd50e7,Róisín Murphy,IE,Female,,1973
194eeda1-e662-43bc-b9be-32fc1afecc8b,Hawthorne Heights,US,,,2001
766a2b45-441f-4096-af05-dbbca9518c9d,Phantom Planet,US,,,
cf8b3b8c-118e-4136-8d1d-c37091173413,Meshuggah,SE,,,1987
c4b87e45-c07a-460f-9c58-8d15328e2964,Sophie Ellis-Bextor,GB,Female,,1979
1cae523b-fbf3-4312-a5c9-e569a6d4bd74,Box Car Racer,US,,,2001
e000d76b-afff-4286-a5fd-7ea6405cb80f,HorrorPops,DK,,,1996
89d746b8-7d18-4baf-8cee-659b07771568,Kate Ryan,BE,Female,Katrien Verbeeck, Belgian singer,1980
79491354-3d83-40e3-9d8e-7592d58d790a,Deep Purple,GB,,,1968
bf0caafc-2b20-4e07-ab85-87e14ff430ce,Spice Girls,GB,,,1996
ffe16bba-4d84-409b-8f22-5242c60b930f,Straylight Run,US,,,2003
42a8f507-8412-4611-854f-926571049fa0,George Harrison,GB,Male,The Beatles,1943
57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,Vangelis,GR,Male,Greek composer of electronic, new age and classical,1943
43c0958c-27ef-46c4-b4cc-83cfca54170d,The Devil Wears Prada,US,,,2005
4f8916d6-a7d2-43e9-96b6-ce3168c39c84,Molotov,MX,,MX Rock Band,1995
5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,Philip Glass,US,Male,,1937
3d6bbeb7-f90e-4d10-b440-e153c0d10b53,Elvenking,IT,,Italian folk/power metal band,1997
674bf89f-8e70-4472-929d-6b4ed6f98c88,Benny Benassi,IT,Male,,1967
0cd12ab3-9628-45ef-a97b-ff18624f14a0,65daysofstatic,GB,,,2001
a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,Ne‐Yo,US,Male,,1979
06e59c30-5e21-4318-96e8-7a5f7e309af1,Red House Painters,US,,,1989
15f835dc-ee52-4b74-b889-113678f54119,My Brightest Diamond,US,Female,,1974
3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,Dixie Chicks,US,,,1989
5e94030f-c3c7-4777-a5af-5ecfbfc37bba,Head Automatica,US,,,2004
7fa7fc04-1011-4876-8095-ecd232edea87,Blind Guardian,DE,,,1988
caaba574-dfbc-4681-8e56-19b5150897d2,Cut Copy,AU,,,2001
d135874d-9cae-4fef-97e3-36acbd9f5a26,Patti Smith,US,Female,,1946
23b58ea2-1cc3-468a-9e76-5027e196e851,CSS,BR,,,2003
c33c2065-b1c3-4406-b066-d33a9e2ea71a,OneRepublic,US,,,2004
38b511a2-76fa-4a1e-9b7a-e2a6efa6399b,Jarabe de Palo,ES,,,1996
c75d637d-bcca-4123-9ffa-fab3c01be71a,Vanessa-Mae,GB,Female,,1978
e1194e66-e4f0-4351-9d26-ac95df530d0c,Los Campesinos!,,,,2006
c5eb9407-caeb-4303-b383-6929aa94021c,Papa Roach,US,,,1993
f90575d1-abcb-42b3-ae32-1849312c26e6,Carla Bruni,,Female,,1968
4236acde-2ce2-441c-a3d4-38d55f1b5474,Explosions in the Sky,,,,1999
f10177e4-b7f7-4e63-92b6-c805c6cc54d6,Nonpoint,US,,,1997
db3c0a20-bf05-4b30-ac22-f294aea24172,Aimee Mann,US,Female,,1960
789e5db3-502b-4f13-8039-88c70e053fa5,Good Shoes,GB,,,2005
aba64937-3334-4c65-90a1-4e6b9d4d7ada,Aesop Rock,US,Male,,1976
7f36c2ba-a338-402f-861f-390229bfae04,From First to Last,,,,2002
477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,Armin van Buuren,NL,Male,,1976
169c4c28-858e-497b-81a4-8bc15e0026ea,Porcupine Tree,GB,,,1987
55f22ebd-bc14-4539-a003-1842fdaa21b3,James Taylor,AU,Male,Australian DJ,
dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,B.B. King,US,Male,,1925
c8bc9ad3-1df2-4c9b-9cf7-cf6fc60441dc,Emilie Autumn,US,Female,,1979
4967c0a1-b9f3-465e-8440-4598fd9fc33c,Enya,IE,Female,,1961
4dca4bb2-23ba-4103-97e6-5810311db33a,Curtis Mayfield,US,Male,,1942
7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,,Female,,1992
1fd8c24b-eaf3-4ee2-9931-b8130099d789,Tarja Turunen,FI,Female,,1977
17167af8-c1da-45cc-bba2-9d23f068b7a3,Dimmu Borgir,NO,,,1993
a9ee533f-8871-4f62-a6bb-91eb264abc90,Fiona Apple,US,Female,,1977
ef43cee7-13f5-4d10-844e-879aba3d8b19,Camera Obscura,US,,USA math rock band from San Diego,1998
a9fcd5fd-6ee3-4ee0-bd5e-c457517d1836,Reamonn,DE,,,1999
58e5332d-383e-414c-9917-776d7b1493a2,Tiga,CA,Male,Montreal techno DJ/producer Tiga Sontag,1974
9fa07bb4-8312-4cd7-a19a-4fdbc5797148,Okkervil River,US,,,1998
fa57d5dc-bcfa-40ea-9638-3d3cd89d1258,Sunrise Avenue,FI,,,2002
ac7e838c-3d95-47c2-92a9-81767ad7c217,Empire of the Sun,AU,,,2006
d262ea27-3ffe-40f7-b922-85c42d625e67,Pitbull,US,Male,American rapper,1981
37c78aeb-d196-42b5-b991-6afb4fc9bc2e,Dead Kennedys,US,,,1978
12d432a3-feb0-49b1-a107-d20751880764,Yann Tiersen,FR,Male,,1970
27870d47-bb98-42d1-bf2b-c7e972e6befc,George Frideric Handel,GB,Male,German-British baroque composer,1685
94b0fb9d-a066-4823-b2ec-af1d324bcfcf,The Velvet Underground,US,,,1964
85af0709-95db-4fbc-801a-120e9f4766d0,Nirvana,FI,,Early 1980's Finnish punk band,
e280268a-a5ab-4bb0-be4d-ec470ca59131,Astor Piazzolla,AR,Male,,1921
1ba1d493-7114-45e2-b163-a36d49a0c065,Chet Baker,US,Male,,1929
20883363-1ea4-4d72-ad72-c0e767038f3e,The Mars Volta,US,,,2001
c2a44e93-3a2b-44aa-bd8b-7a71bb76e3b5,+44,,,pop rock/punk band,2004
a2accb58-6099-4cb5-a3c8-f6332f364db5,James,GB,,Manchester indie rock band,1982
eaf6a7ca-105d-4a94-ba02-8c3e4040319a,Rilo Kiley,US,,,1998
6c8fd0be-d961-454c-aee0-4366a6dbc993,Sam Cooke,US,Male,,1931
028e1863-cab4-4a3d-9dd9-91c682c91005,The Lonely Island,US,,,2001
125948ec-7f91-4d1a-8b83-accbf50fae3d,3OH!3,US,,,2004
97f3a6c0-fe2d-465a-919a-4269cbb735d6,Boozoo Bajou,DE,,,
8eeecca3-3e44-4311-93e5-e67decfafc06,Groove Coverage,DE,,,2001
95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,US,,American alt. rock,2002
69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,GB,,,1977
ad3eb8ea-f541-4e3a-b550-7900bdc4992b,Graveworm,IT,,,1992
847e8a0c-cc20-4213-9e16-975515c2a926,Céline Dion,CA,Female,,1968
b0335a95-8a12-4c71-8149-5054ec847d04,Adèle,FR,Female,French artist,
ef656595-bbe8-4386-8953-be8df9f54472,Friendly Fires,GB,,,2006
843384a8-2fb5-4d21-91d6-3f4b545fca7f,Mitch Hedberg,US,Male,,1968
9f4551c6-1324-4ac5-b3fe-a5c5cfacd54d,Mos Def,US,Male,,1973
4b52ef0a-78c3-4b52-b4ee-658ac47ff889,Nasum,SE,,,1992
14e410f5-97f2-48ba-b1f7-a3a44cbea05c,ASIAN KUNG-FU GENERATION,JP,,Japanese rock band,
1b15e90d-910c-4be4-99cb-463772a6430f,Fun Lovin’ Criminals,US,,,1993
8000598a-5edb-401c-8e6d-36b167feaf38,Eluveitie,CH,,,2002
75af9d25-cf32-49c0-9192-60bd8e9784e6,Matchbox Twenty,US,,,1996
127f591a-7e27-4435-92db-0780f219f3a1,The B‐52s,US,,,1976
e390d54f-92f0-4039-9dd3-e8eac130b4c0,Nicola Conte,IT,Male,,
aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,Tiësto,NL,Male,Dutch DJ and record producer,1969
7e54d133-2525-4bc0-ae94-65584145a386,Plaid,GB,,,1991
1aff9117-5820-490d-9938-ccad96669292,Howie Day,US,Male,,1981
4ac4e32b-bd18-402e-adad-ae00e72f8d85,Patrick Wolf,GB,Male,,1983
0a176d0a-ef46-4e7f-b018-9f4d65614668,The Avett Brothers,US,,,2000
f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,GB,,,1977
1aded574-9e16-4648-861a-24fd6f1c309e,DevilDriver,US,,,2003
c2b37a39-c66a-44b2-b190-a69485ae5d95,Café Tacvba,MX,,,1989
4b179fe2-dfa5-40b1-b6db-b56dbc3b5f09,,,,,
735e3514-a8ae-401f-af3b-6300df1b8d2c,Caribou,CA,Male,,1978
51b7f46f-6c0f-46f2-9496-08c9ec2624d4,Ben Folds,,Male,,1966
315fa94f-3bb5-43db-a28e-406a83e9805c,Kettcar,DE,,,2001
10bf95b6-30e3-44f1-817f-45762cdc0de0,Paradise Lost,GB,,British metal / hard rock band,1988
b2d122f9-eadb-4930-a196-8f221eeb0c66,Rammstein,DE,,,1994
1dcc8968-f2cd-441c-beda-6270f70f2863,Hole,US,,American alternative rock band,1989
b5b4ba6e-6e34-4669-a33b-0d813b4c3d83,Lordi,FI,,,1996
2bc20c29-8c70-49e1-a92a-0738cda521a9,tAKiDA,SE,,,1999
648615ca-ca74-460d-928a-2bae67ae6d14,Dirty Pretty Things,GB,,,2005
0220a594-56a1-47ca-8288-001ead3a3546,Strung Out,US,,,1992
39153756-5ffa-42a1-9b97-0468839021c3,Belanova,MX,,,2000
b345af35-205e-4eca-8006-029e5c20127e,Simple Plan,CA,,,1999
1129817c-488a-4096-80c1-77fc1b107c93,Tracy Chapman,US,Female,,1964
f208f09e-b5b3-4b06-87cd-f7230fae17e3,The Gaslight Anthem,US,,,2006
d45641da-371c-430e-8907-6086590ab282,Clannad,IE,,,1970
5a24bc1a-c093-4a82-84ed-8d7f2da0570d,Skinny Puppy,CA,,,1982
0019749d-ee29-4a5f-ab17-6bfa11deb969,DJ Food,GB,,,1990
c98d40fd-f6cf-4b26-883e-eaa515ee2851,The Cranberries,IE,,,1990
ba1384a7-8b0e-4ea6-bf0c-f1ec17a06d14,The 69 Eyes,FI,,,1989
10b7b68c-390d-469a-915b-40bac704f288,,,,,
0f11d99e-88ba-48d2-b652-4ebe04c52d11,Akron/Family,US,,,2002
4e045c96-538b-46ed-8ea8-7cae20b56574,The Vines,AU,,Australian alternative rock band,1999
603c5f9f-492a-4f21-9d6f-1642a5dbea2d,The Unicorns,CA,,,2000
4d2956d1-a3f7-44bb-9a41-67563e1a0c94,Blondie,US,,,1974
6be2828f-6c0d-4059-99d4-fa18acf1a296,Janet Jackson,US,Female,,1966
092b603f-eb4c-4958-b10e-02420de5885b,The Cars,US,,,1976
77d21c13-846f-4f48-9546-873949eff6ae,The Damned,GB,,UK punk band,1976
148ddea2-6839-4354-8e2c-5dfadf136b7f,Tenacious D,US,,,1994
88d1360a-bc2d-47df-90d1-d2de285560aa,La Roux,GB,,,2008
931e1d1f-6b2f-4ff8-9f70-aa537210cd46,Operation Ivy,US,,,1987
90cda7b7-9112-4ec7-9d6f-3f4675ef5130,Scary Kids Scaring Kids,US,,,2002
0743b15a-3c32-48c8-ad58-cb325350befa,blink‐182,US,,,1992
edbc42ea-6040-4414-8c4c-9eb7d503f64c,Little Boots,GB,Female,,1984
e54be6b7-5c26-4b47-bb3f-c137429b9b55,Sara Bareilles,US,Female,,1979
05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon,US,Male,of Simon & Garfunkel,1941
50698127-f6f4-4c0c-8010-db98c21100e1,Bruce Dickinson,GB,Male,Iron Maiden vocalist,1958
331ce348-1b08-40b9-8ed7-0763b92bd003,Roxy Music,GB,,,1971
541f16f5-ad7a-428e-af89-9fa1b16d3c9c,Pantera,US,,,1982
1f16a425-2606-4137-a6b7-234b6dabe037,Pinback,US,,,1998
52fe888b-112f-4023-adc9-f8287f177f7a,The Hoosiers,GB,,,2003
765774a0-2060-469b-8b7d-612eea48579b,Helloween,DE,,German power metal band,1984
5c2717ab-3b1e-4043-8874-e88ecf391cc9,Clueso,DE,Male,,1980
81b07a2a-cdf0-4c5e-a68c-8d910e1f0ea6,The Format,US,,,2001
313a0007-b9d3-4036-921a-ce311f9795ad,Norther,FI,,,1996
b017a7ae-e5ee-4675-bb13-c83346134971,Nouvelle Vague,FR,,French bossa nova cover band,2003
7b2f87f6-db90-464e-a27a-deb4f7219e90,dredg,US,,,1993
21f3573f-10cf-44b3-aeaa-26cccd8448b5,The Black Dahlia Murder,US,,,2001
8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,,Male,,1948
e20747e7-55a4-452e-8766-7b985585082d,Frank Zappa,US,Male,,1940
67c5183c-c8ad-4d0c-8203-3d5a565c12aa,Café Del Mar,,,,
351d8bdf-33a1-45e2-8c04-c85fad20da55,Sarah Vaughan,US,Female,,1924
42689657-cbec-4f66-a9ed-80f939ea23ed,Morphine,US,,,1990
6e855495-c063-4052-a26d-959c3f226c87,MUTEMATH,US,,,2002
99e9b8ff-b8ea-4019-a073-acc9fbc93bbe,Jay-Jay Johanson,SE,Male,,1969
8295ee00-0096-461d-95c7-c2263d2a4c6d,Killswitch Engage,US,,,1999
fbe054ec-a143-4101-9e9e-64abc5ff5ac9,Nat King Cole,US,Male,,1919
f1106b17-dcbb-45f6-b938-199ccfab50cc,New Order,GB,,,1980
3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,Blockhead,US,Male,US hip-hop producer on Ninja Tune,
b847568f-cd75-44c7-b87b-4f38a5a9f661,The Blood Brothers,US,,USA hardcore punk,1997
c23b637b-97c6-41eb-8ef6-6c724efc80a8,Zero 7,GB,,,1997
13c9c494-09aa-4518-8572-9f41dbdff461,K.I.Z.,DE,,German Hip-Hop group,
b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1,Meat Loaf,,Male,,1947
0af78501-5647-4c18-9a0d-66ac8789e13b,Beirut,US,,US indie/folk band,2006
8d08cabf-03a3-4f38-a815-8197a0984f19,Astrud Gilberto,BR,Female,,1940
80ccfede-c258-4575-a7ad-c982e9932e0f,Sheryl Crow,US,Female,,1962
a66ebddc-ff04-46b8-820a-15c63e80dba1,Against Me!,US,,,1997
d4f82967-4008-4481-953d-399d089753dd,Aiden,US,,,2003
20aa23e3-3532-42ca-acf6-e8c2e9df2688,Anathema,GB,,British alternative / progressive rock band,1990
69632f9c-31eb-43d5-a864-e73ac72efc66,Behemoth,PL,,Polish metal band,1991
31aa6f87-8d00-4ae9-a5cc-6d7eeea109d2,Alphaville,DE,,German synth pop band,1983
826dc91a-6dd3-4279-ae8d-bb710db646bb,Patrice,DE,Male,German reggae singer,1979
3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Aerosmith,US,,,1970
8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,,Male,well-known US rock, dance songwriter & musician,1961
462a85b4-83ac-4164-86b3-e5ac6a7ec040,Tokio Hotel,DE,,,2001
13246906-ec3b-4ec5-bc2f-f7ca802facea,Bushido,DE,Male,German rapper,1978
abf5f674-dbad-4219-b3ad-dbd6fb163c8e,HammerFall,SE,,,1993
